Uniprot	GN	PN	Strain	Factor	median.k	mad.k
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	c57	ctrl	0.043469	0.0037094652
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	c57	iso	0.049298	0.0042980574
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	cej	ctrl	0.042065	0.0076917288
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	cej	iso	0.052563	0.0013580616
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	dba	ctrl	0.046338	0.0046605531
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	dba	iso	0.0469785	0.0055649391
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	fvb	ctrl	0.047131	9.04385999999979e-05
Q9D8B4	Ndufa11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	fvb	iso	0.055493	0.0032572722
Q9D8C4	Ifi35	Interferon-induced 35 kDa protein homolog (IFP 35) (Ifi-35)	aj	ctrl	0.2047855	0.0423497277
Q9D8C4	Ifi35	Interferon-induced 35 kDa protein homolog (IFP 35) (Ifi-35)	aj	iso	0.190625	0
Q9D8C4	Ifi35	Interferon-induced 35 kDa protein homolog (IFP 35) (Ifi-35)	dba	ctrl	0.1792115	0.00877773329999999
Q9D8C4	Ifi35	Interferon-induced 35 kDa protein homolog (IFP 35) (Ifi-35)	dba	iso	0.2543455	0.0532082901
Q9D8C4	Ifi35	Interferon-induced 35 kDa protein homolog (IFP 35) (Ifi-35)	fvb	ctrl	0.210645	0
Q9D8E6	Rpl4	60S ribosomal protein L4	aj	ctrl	0.086865	0.0216274275
Q9D8E6	Rpl4	60S ribosomal protein L4	aj	iso	0.105603	0.0237089979
Q9D8E6	Rpl4	60S ribosomal protein L4	balbc	ctrl	0.1001705	0.0088674306
Q9D8E6	Rpl4	60S ribosomal protein L4	balbc	iso	0.100659	0.0208127388
Q9D8E6	Rpl4	60S ribosomal protein L4	c57	ctrl	0.0800295	0.0154738962
Q9D8E6	Rpl4	60S ribosomal protein L4	c57	iso	0.0743225	0.0134835057
Q9D8E6	Rpl4	60S ribosomal protein L4	cej	ctrl	0.07771	0.0184598526
Q9D8E6	Rpl4	60S ribosomal protein L4	cej	iso	0.0839355	0.0197941926
Q9D8E6	Rpl4	60S ribosomal protein L4	dba	ctrl	0.096509	0.020993616
Q9D8E6	Rpl4	60S ribosomal protein L4	dba	iso	0.1950195	0.0855141441
Q9D8E6	Rpl4	60S ribosomal protein L4	fvb	ctrl	0.078564	0.00850567619999999
Q9D8E6	Rpl4	60S ribosomal protein L4	fvb	iso	0.109021	0.0320337969
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	aj	ctrl	0.332227	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	aj	iso	0.102002	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	balbc	ctrl	0.045239	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	balbc	iso	0.0662355	0.0112210581
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	c57	iso	0.083691	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	cej	iso	0.099927	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	dba	ctrl	0.132275	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	dba	iso	0.0948	0
Q9D8H7	Oma1	Metalloendopeptidase OMA1, mitochondrial (EC 3.4.24.-) (Overlapping with the m-AAA protease 1 homolog)	fvb	ctrl	0.06712	0.0117184704
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	aj	ctrl	0.117383	0.0443401182
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	aj	iso	0.121228	0.0264236385
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	balbc	ctrl	0.1008425	0.008324799
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	balbc	iso	0.1253175	0.0209031774
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	c57	ctrl	0.066479	0.00470577240000001
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	c57	iso	0.081006	0.00434401799999998
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	cej	ctrl	0.117871	0.0141158346
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	cej	iso	0.1169555	0.0119453082
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	dba	ctrl	0.084912	0.0112203168
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	dba	iso	0.1288575	0.0268758315
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	fvb	ctrl	0.089734	0.00882295260000001
Q9D8N0	Eef1g	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	fvb	iso	0.097974	0.0153834576
Q9D8N2	Fam45a	Protein FAM45A	cej	iso	0.154858	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	aj	ctrl	0.036328	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	aj	iso	0.062512	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	balbc	ctrl	0.060498	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	balbc	iso	0.081494	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	dba	ctrl	0.050488	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	dba	iso	0.069043	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	fvb	ctrl	0.046338	0
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)	fvb	iso	0.0645875	0.0043432767
Q9D8S4	Rexo2	Oligoribonuclease, mitochondrial (EC 3.1.-.-) (RNA exonuclease 2 homolog) (Small fragment nuclease)	aj	iso	0.295117	0
Q9D8S4	Rexo2	Oligoribonuclease, mitochondrial (EC 3.1.-.-) (RNA exonuclease 2 homolog) (Small fragment nuclease)	c57	iso	0.130444	0
Q9D8S4	Rexo2	Oligoribonuclease, mitochondrial (EC 3.1.-.-) (RNA exonuclease 2 homolog) (Small fragment nuclease)	cej	ctrl	0.123425	0.1025262378
Q9D8S4	Rexo2	Oligoribonuclease, mitochondrial (EC 3.1.-.-) (RNA exonuclease 2 homolog) (Small fragment nuclease)	cej	iso	0.237988	0
Q9D8S4	Rexo2	Oligoribonuclease, mitochondrial (EC 3.1.-.-) (RNA exonuclease 2 homolog) (Small fragment nuclease)	fvb	iso	0.141309	0
Q9D8S9	Bola1	BolA-like protein 1	aj	ctrl	0.146436	0
Q9D8S9	Bola1	BolA-like protein 1	aj	iso	0.151318	0.0374638194
Q9D8S9	Bola1	BolA-like protein 1	balbc	ctrl	0.165479	0.0506737854
Q9D8S9	Bola1	BolA-like protein 1	balbc	iso	0.146191	0.0311286696
Q9D8S9	Bola1	BolA-like protein 1	c57	ctrl	0.1389285	0.000814688699999992
Q9D8S9	Bola1	BolA-like protein 1	c57	iso	0.122266	0.0269670114
Q9D8S9	Bola1	BolA-like protein 1	cej	ctrl	0.128613	0.0271478886
Q9D8S9	Bola1	BolA-like protein 1	cej	iso	0.161572	0.00434401800000002
Q9D8S9	Bola1	BolA-like protein 1	dba	ctrl	0.18501	0
Q9D8S9	Bola1	BolA-like protein 1	dba	iso	0.162061	0.011401194
Q9D8S9	Bola1	BolA-like protein 1	fvb	ctrl	0.1623045	0.0430732365
Q9D8S9	Bola1	BolA-like protein 1	fvb	iso	0.121167	0.0103159308
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	aj	ctrl	0.120557	0
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	aj	iso	0.0928465	0.0030771363
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	balbc	ctrl	0.068677	0
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	balbc	iso	0.080884	0
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	c57	ctrl	0.05354	0
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	c57	iso	0.0601315	0.0009051273
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	cej	iso	0.093823	0
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	dba	ctrl	0.0891845	0.0133930671
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	fvb	ctrl	0.099805	0.0338433102
Q9D8T7	Slirp	SRA stem-loop-interacting RNA-binding protein, mitochondrial	fvb	iso	0.076733	0
Q9D8U8	Snx5	Sorting nexin-5	aj	iso	0.110547	0
Q9D8U8	Snx5	Sorting nexin-5	cej	ctrl	0.37251	0.1357364778
Q9D8U8	Snx5	Sorting nexin-5	cej	iso	0.958203	0
Q9D8U8	Snx5	Sorting nexin-5	dba	iso	0.101392	0
Q9D8U8	Snx5	Sorting nexin-5	fvb	ctrl	0.297559	0
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	aj	ctrl	0.103314	0.0661032036
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	aj	iso	0.183423	0.0106776852
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	balbc	ctrl	0.211621	0.1140178704
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	balbc	iso	0.166943	0.0072380532
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	c57	ctrl	0.1381345	0.0137548215
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	c57	iso	0.166333	0.0124879398
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	cej	ctrl	0.1828125	0.00941080349999999
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	cej	iso	0.187573	0.0123975012
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	dba	ctrl	0.15083	0.0436166094
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	dba	iso	0.209912	0
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	fvb	ctrl	0.127576	0.0364675122
Q9D8W5	Psmd12	26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)	fvb	iso	0.162488	0.0399064029
Q9D8W7	Ociad2	OCIA domain-containing protein 2	balbc	ctrl	0.204663	0.0186407298
Q9D8Y0	Efhd2	EF-hand domain-containing protein D2 (Swiprosin-1)	aj	iso	0.323193	0
Q9D8Y0	Efhd2	EF-hand domain-containing protein D2 (Swiprosin-1)	balbc	iso	0.444043	0
Q9D8Y0	Efhd2	EF-hand domain-containing protein D2 (Swiprosin-1)	dba	iso	0.202588	0
Q9D8Y0	Efhd2	EF-hand domain-containing protein D2 (Swiprosin-1)	fvb	iso	0.058606	0
Q9D8Y1	Tmem126a	Transmembrane protein 126A	aj	ctrl	0.0344205	0.0171707319
Q9D8Y1	Tmem126a	Transmembrane protein 126A	aj	iso	0.05116	0.0184613352
Q9D8Y1	Tmem126a	Transmembrane protein 126A	balbc	ctrl	0.059888	0
Q9D8Y1	Tmem126a	Transmembrane protein 126A	balbc	iso	0.049268	0
Q9D8Y1	Tmem126a	Transmembrane protein 126A	c57	iso	0.043469	0
Q9D8Y1	Tmem126a	Transmembrane protein 126A	cej	ctrl	0.039441	0.000904386000000004
Q9D8Y1	Tmem126a	Transmembrane protein 126A	cej	iso	0.0483215	0.0089126499
Q9D8Y1	Tmem126a	Transmembrane protein 126A	dba	ctrl	0.035291	0
Q9D8Y1	Tmem126a	Transmembrane protein 126A	dba	iso	0.044141	0
Q9D8Y1	Tmem126a	Transmembrane protein 126A	fvb	ctrl	0.05061	0.0024433248
Q9D8Y1	Tmem126a	Transmembrane protein 126A	fvb	iso	0.040356	0
Q9D8Z2	Triap1	TP53-regulated inhibitor of apoptosis 1 (Protein 15E1.1) (WF-1) (p53-inducible cell-survival factor) (p53CSV)	c57	ctrl	0.077039	0
Q9D924	Isca1	Iron-sulfur cluster assembly 1 homolog, mitochondrial (HESB-like domain-containing protein 2) (Iron-sulfur assembly protein IscA)	balbc	ctrl	0.457715	0
Q9D924	Isca1	Iron-sulfur cluster assembly 1 homolog, mitochondrial (HESB-like domain-containing protein 2) (Iron-sulfur assembly protein IscA)	balbc	iso	0.245313	0
Q9D924	Isca1	Iron-sulfur cluster assembly 1 homolog, mitochondrial (HESB-like domain-containing protein 2) (Iron-sulfur assembly protein IscA)	cej	ctrl	0.245801	0
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	aj	ctrl	0.077283	0
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	aj	iso	0.096509	0
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	balbc	ctrl	0.123975	0.0283235904
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	balbc	iso	0.127026	0.0123070626
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	c57	ctrl	0.145459	0.0130305714
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	c57	iso	0.1061825	0.0226222521
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	cej	ctrl	0.1019715	0.014885304
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	cej	iso	0.106519	0.0031668336
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	dba	ctrl	0.0775265	0.0011764431
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	dba	iso	0.162335	0.107095611
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	fvb	ctrl	0.107739	0.0304955994
Q9D967	Mdp1	Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48)	fvb	iso	0.101514	0.0184613352
Q9D9A7	Ptges3l	Putative protein PTGES3L (Prostaglandin E synthase 3-like)	cej	ctrl	0.190625	0
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	balbc	ctrl	0.0543335	0.0102247509
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	balbc	iso	0.056104	0
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	c57	iso	0.087842	0
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	cej	ctrl	0.073682	0
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	cej	iso	0.0804105	0.0048636693
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	dba	ctrl	0.055066	0.0142967118
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	dba	iso	0.047803	0
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	fvb	ctrl	0.0387085	0.0127585143
Q9D9V3	Echdc1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD) (EC 4.1.1.41)	fvb	iso	0.113354	0
Q9DA03	Lyrm7	Complex III assembly factor LYRM7 (LYR motif-containing protein 7)	balbc	ctrl	0.093701	0
Q9DA03	Lyrm7	Complex III assembly factor LYRM7 (LYR motif-containing protein 7)	cej	ctrl	0.090161	0
Q9DA03	Lyrm7	Complex III assembly factor LYRM7 (LYR motif-containing protein 7)	cej	iso	0.070569	0.0071490972
Q9DA03	Lyrm7	Complex III assembly factor LYRM7 (LYR motif-containing protein 7)	dba	iso	0.0836305	0.0167407779
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	aj	ctrl	0.060742	0.031490424
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	aj	iso	0.066541	0.0256993884
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	balbc	ctrl	0.0705075	0.0158356506
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	balbc	iso	0.061841	0.0115820712
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	c57	ctrl	0.063184	0.0079645272
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	c57	iso	0.055798	0.0160165278
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	cej	ctrl	0.084973	0
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	cej	iso	0.0712405	0.0190032255
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	dba	ctrl	0.047528	0.0167859972
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	dba	iso	0.021497	0
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	fvb	ctrl	0.071301	0.00307639500000001
Q9DAK9	Phpt1	14 kDa phosphohistidine phosphatase (EC 3.1.3.-) (Phosphohistidine phosphatase 1)	fvb	iso	0.052563	0.0186422124
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	balbc	iso	0.076978	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	c57	ctrl	0.061108	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	c57	iso	0.071606	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	cej	ctrl	0.058179	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	cej	iso	0.072583	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	dba	ctrl	0.056836	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	dba	iso	0.060437	0
Q9DAM5	Slc25a19	Mitochondrial thiamine pyrophosphate carrier (Solute carrier family 25 member 19)	fvb	iso	0.114331	0
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	aj	ctrl	0.1428955	0.023617818
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	aj	iso	0.14906	0.0255185112
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	balbc	ctrl	0.159131	0.0416254776
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	balbc	iso	0.205701	0.082617885
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	c57	ctrl	0.090466	0
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	c57	iso	0.128125	0
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	cej	ctrl	0.181836	0
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	cej	iso	0.098889	0
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	dba	ctrl	0.145215	0.00959242199999996
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	fvb	ctrl	0.15614	0.0476885703
Q9DAR7	Dcps	m7GpppX diphosphatase (EC 3.6.1.59) (DCS-1) (Decapping scavenger enzyme) (Hint-related 7meGMP-directed hydrolase) (Histidine triad nucleotide-binding protein 5) (Histidine triad protein member 5) (HINT-5) (Scavenger mRNA-decapping enzyme DcpS)	fvb	iso	0.11665	0.0206318616
